# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr  4 16:08:10 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
# COLUMN st_nspec:       Number of Stellar Spectra Measurements
# COLUMN pl_ntranspec:   Number of Transmission Spectroscopy Measurements
#
loc_rowid,pl_name,hostname,pl_letter,discoverymethod,pl_orbper,pl_radj,pl_massj,pl_dens,pl_eqt,pl_ratror,rowupdate,pl_pubdate,releasedate,st_nspec,pl_ntranspec
25572,Kepler-805 b,Kepler-805,b,Transit,30.86389310,,,,752,0.01580,2014-11-21,2014-12-18,2014-11-21,0,0
25573,Kepler-806 b,Kepler-806,b,Transit,8.09219642,,,,1235,0.00885,2014-11-18,2014-12-04,2014-11-18,0,0
25574,Kepler-806 b,Kepler-806,b,Transit,,0.145,,,,,2018-09-04,2018-10,2018-09-06,0,0
25575,Kepler-806 b,Kepler-806,b,Transit,8.09219642,,,,1235,0.00885,2015-08-25,2015-09-24,2015-08-25,0,0
25576,Kepler-806 b,Kepler-806,b,Transit,8.09221050,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25577,Kepler-806 b,Kepler-806,b,Transit,8.09232984,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25578,Kepler-806 b,Kepler-806,b,Transit,8.09221050,,,,1089,0.00943,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25579,Kepler-806 b,Kepler-806,b,Transit,8.09219642,,,,1235,0.00885,2014-11-21,2014-12-18,2014-11-21,0,0
25580,Kepler-806 b,Kepler-806,b,Transit,8.09214000,,,,1150,0.00811,2013-10-28,2014-01-08,2013-10-28,0,0
25581,Kepler-806 b,Kepler-806,b,Transit,8.09219642,0.102,,,,0.00885,2016-05-06,2016-05,2016-05-10,0,0
25582,Kepler-807 b,Kepler-807,b,Transit,117.93108781,,,,428,0.08977,2014-11-21,2014-12-18,2014-11-21,0,0
25583,Kepler-807 b,Kepler-807,b,Transit,117.93108781,,,,428,0.08977,2015-08-25,2015-09-24,2015-08-25,0,0
25584,Kepler-807 b,Kepler-807,b,Transit,117.93110048,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25585,Kepler-807 b,Kepler-807,b,Transit,,1.056,,,,,2018-09-04,2018-10,2018-09-06,0,0
25586,Kepler-807 b,Kepler-807,b,Transit,117.93110803,,,,418,0.08854,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25587,Kepler-807 b,Kepler-807,b,Transit,117.93110803,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25588,Kepler-807 b,Kepler-807,b,Transit,117.93119000,,,,427,0.08780,2013-10-28,2014-01-08,2013-10-28,0,0
25589,Kepler-807 b,Kepler-807,b,Transit,117.93108781,,,,428,0.08977,2014-11-18,2014-12-04,2014-11-18,0,0
25590,Kepler-807 b,Kepler-807,b,Transit,117.93108781,0.930,,,,0.08977,2016-05-06,2016-05,2016-05-10,0,0
25591,Kepler-807 b,Kepler-807,b,Transit,117.93107936,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25592,Kepler-808 b,Kepler-808,b,Transit,0.63133171,,,,1322,0.02076,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25593,Kepler-808 b,Kepler-808,b,Transit,0.63133190,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25594,Kepler-808 b,Kepler-808,b,Transit,0.63133171,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25595,Kepler-808 b,Kepler-808,b,Transit,0.63133235,,,,1324,0.01906,2014-11-18,2014-12-04,2014-11-18,0,0
25596,Kepler-808 b,Kepler-808,b,Transit,0.63133235,,,,1324,0.01906,2014-11-21,2014-12-18,2014-11-21,0,0
25597,Kepler-808 b,Kepler-808,b,Transit,0.63132980,,,,1461,0.01970,2013-10-28,2014-01-08,2013-10-28,0,0
25598,Kepler-808 b,Kepler-808,b,Transit,0.63133235,,,,1324,0.01906,2015-08-25,2015-09-24,2015-08-25,0,0
25599,Kepler-808 b,Kepler-808,b,Transit,0.63133235,0.130,,,,0.01906,2016-05-06,2016-05,2016-05-10,0,0
25600,Kepler-808 b,Kepler-808,b,Transit,0.63133190,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25601,Kepler-809 b,Kepler-809,b,Transit,55.63934000,,,,478,0.02819,2014-11-18,2014-12-04,2014-11-18,0,0
25602,Kepler-809 b,Kepler-809,b,Transit,55.63928583,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25603,Kepler-809 b,Kepler-809,b,Transit,55.63765000,,,,463,0.02720,2013-10-28,2014-01-08,2013-10-28,0,0
25604,Kepler-809 b,Kepler-809,b,Transit,,0.288,,,,,2018-09-04,2018-10,2018-09-06,0,0
25605,Kepler-809 b,Kepler-809,b,Transit,55.63934000,,,,478,0.02819,2014-11-21,2014-12-18,2014-11-21,0,0
25606,Kepler-809 b,Kepler-809,b,Transit,55.63934000,,,,478,0.02819,2015-08-25,2015-09-24,2015-08-25,0,0
25607,Kepler-809 b,Kepler-809,b,Transit,55.63918820,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25608,Kepler-809 b,Kepler-809,b,Transit,55.63918820,,,,478,0.02980,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25609,Kepler-809 b,Kepler-809,b,Transit,55.63934000,0.269,,,,0.02819,2016-05-06,2016-05,2016-05-10,0,0
25610,Kepler-81 b,Kepler-81,b,Transit,5.95489729,0.222,,,,0.03492,2016-05-06,2016-05,2016-05-10,0,0
25611,Kepler-81 b,Kepler-81,b,Transit,,0.249,,,,,2016-02-10,2013-12,2016-02-11,0,0
25612,Kepler-81 b,Kepler-81,b,Transit,5.95489320,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25613,Kepler-81 b,Kepler-81,b,Transit,5.95500000,0.216,,,,,2014-05-14,2013-10,2014-05-14,0,0
25614,Kepler-81 b,Kepler-81,b,Transit,5.95489703,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25615,Kepler-81 b,Kepler-81,b,Transit,5.95487022,0.171,,,541,0.03400,2016-02-24,2012-05,2016-02-25,0,0
25616,Kepler-81 b,Kepler-81,b,Transit,5.95489377,0.184,,,,,2015-11-18,2015-07,2015-11-19,0,0
25617,Kepler-81 b,Kepler-81,b,Transit,5.95489729,,,,541,0.03492,2014-11-18,2014-12-04,2014-11-18,0,0
25618,Kepler-81 b,Kepler-81,b,Transit,5.95489300,,,,646,0.03920,2013-10-28,2014-01-08,2013-10-28,0,0
25619,Kepler-81 b,Kepler-81,b,Transit,,0.211,,,,,2018-09-04,2018-10,2018-09-06,0,0
25620,Kepler-81 b,Kepler-81,b,Transit,5.95500000,0.250,0.05400,,,,2014-05-28,2014-05,2014-05-28,0,0
25621,Kepler-81 b,Kepler-81,b,Transit,5.95489729,,,,541,0.03492,2014-11-21,2014-12-18,2014-11-21,0,0
25622,Kepler-81 b,Kepler-81,b,Transit,5.95489993,,,,635,0.03373,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25623,Kepler-81 b,Kepler-81,b,Transit,5.95489729,,,,541,0.03492,2015-08-25,2015-09-24,2015-08-25,0,0
25624,Kepler-81 b,Kepler-81,b,Transit,5.95489993,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25625,Kepler-81 c,Kepler-81,c,Transit,12.03993346,0.167,,,,,2015-11-18,2015-07,2015-11-19,0,0
25626,Kepler-81 c,Kepler-81,c,Transit,12.03991407,,,,428,0.03286,2014-11-18,2014-12-04,2014-11-18,0,0
25627,Kepler-81 c,Kepler-81,c,Transit,12.03991661,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25628,Kepler-81 c,Kepler-81,c,Transit,12.03956985,0.156,,,428,0.03100,2016-02-24,2012-05,2016-02-25,0,0
25629,Kepler-81 c,Kepler-81,c,Transit,12.03991407,,,,428,0.03286,2014-11-21,2014-12-18,2014-11-21,0,0
25630,Kepler-81 c,Kepler-81,c,Transit,12.03994806,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25631,Kepler-81 c,Kepler-81,c,Transit,12.03991407,0.210,,,,0.03286,2016-05-06,2016-05,2016-05-10,0,0
25632,Kepler-81 c,Kepler-81,c,Transit,12.03991407,,,,428,0.03286,2015-08-25,2015-09-24,2015-08-25,0,0
25633,Kepler-81 c,Kepler-81,c,Transit,12.03990100,,,,513,0.03790,2013-10-28,2014-01-08,2013-10-28,0,0
25634,Kepler-81 c,Kepler-81,c,Transit,12.03987488,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25635,Kepler-81 c,Kepler-81,c,Transit,,0.241,,,,,2016-02-10,2013-12,2016-02-11,0,0
25636,Kepler-81 c,Kepler-81,c,Transit,12.03987488,,,,502,0.03161,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25637,Kepler-81 c,Kepler-81,c,Transit,,0.198,,,,,2018-09-04,2018-10,2018-09-06,0,0
25638,Kepler-81 c,Kepler-81,c,Transit,12.04000000,0.211,,,,,2014-05-14,2013-10,2014-05-14,0,0
25639,Kepler-81 c,Kepler-81,c,Transit,12.04000000,0.241,0.01400,,,,2014-05-28,2014-05,2014-05-28,0,0
25640,Kepler-81 d,Kepler-81,d,Transit,20.83766355,0.114,,,,0.01796,2016-05-06,2016-05,2016-05-10,0,0
25641,Kepler-81 d,Kepler-81,d,Transit,20.83757312,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25642,Kepler-81 d,Kepler-81,d,Transit,,0.129,,,,,2018-09-04,2018-10,2018-09-06,0,0
25643,Kepler-81 d,Kepler-81,d,Transit,20.83762895,,,,418,0.02053,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25644,Kepler-81 d,Kepler-81,d,Transit,20.83762895,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25645,Kepler-81 d,Kepler-81,d,Transit,20.83759102,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25646,Kepler-81 d,Kepler-81,d,Transit,20.83776773,0.094,,,,,2015-11-18,2015-07,2015-11-19,0,0
25647,Kepler-81 d,Kepler-81,d,Transit,20.83798000,,,,427,0.02150,2013-10-28,2014-01-08,2013-10-28,0,0
25648,Kepler-81 d,Kepler-81,d,Transit,20.83766355,,,,357,0.01796,2015-08-25,2015-09-24,2015-08-25,0,0
25649,Kepler-81 d,Kepler-81,d,Transit,20.83766355,,,,357,0.01796,2014-11-18,2014-12-04,2014-11-18,0,0
25650,Kepler-81 d,Kepler-81,d,Transit,20.83784600,0.108,,,,,2014-05-14,2014-03,2014-05-14,0,0
25651,Kepler-81 d,Kepler-81,d,Transit,,0.137,,,,,2016-02-10,2013-12,2016-02-11,0,0
25652,Kepler-81 d,Kepler-81,d,Transit,20.83766355,,,,357,0.01796,2014-11-21,2014-12-18,2014-11-21,0,0
25653,Kepler-810 b,Kepler-810,b,Transit,,0.150,,,,,2018-09-04,2018-10,2018-09-06,0,0
25654,Kepler-810 b,Kepler-810,b,Transit,4.59725385,,,,1105,0.01665,2015-08-25,2015-09-24,2015-08-25,0,0
25655,Kepler-810 b,Kepler-810,b,Transit,4.59725385,,,,1105,0.01665,2014-11-18,2014-12-04,2014-11-18,0,0
25656,Kepler-810 b,Kepler-810,b,Transit,4.59724697,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25657,Kepler-810 b,Kepler-810,b,Transit,4.59726613,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25658,Kepler-810 b,Kepler-810,b,Transit,4.59725385,,,,1105,0.01665,2014-11-21,2014-12-18,2014-11-21,0,0
25659,Kepler-810 b,Kepler-810,b,Transit,4.59725385,0.172,,,,0.01665,2016-05-06,2016-05,2016-05-10,0,0
25660,Kepler-810 b,Kepler-810,b,Transit,4.59726613,,,,1105,0.01617,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25661,Kepler-810 b,Kepler-810,b,Transit,4.59731000,,,,1081,0.01530,2013-10-28,2014-01-08,2013-10-28,0,0
25662,Kepler-811 b,Kepler-811,b,Transit,,0.291,,,,,2018-09-04,2018-10,2018-09-06,0,0
25663,Kepler-811 b,Kepler-811,b,Transit,23.58442750,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25664,Kepler-811 b,Kepler-811,b,Transit,23.58444754,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25665,Kepler-811 b,Kepler-811,b,Transit,23.58444746,,,,730,0.02029,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25666,Kepler-811 b,Kepler-811,b,Transit,23.58447697,,,,635,0.02026,2015-08-25,2015-09-24,2015-08-25,0,0
25667,Kepler-811 b,Kepler-811,b,Transit,23.58447697,,,,635,0.02026,2014-11-18,2014-12-04,2014-11-18,0,0
25668,Kepler-811 b,Kepler-811,b,Transit,23.58444746,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25669,Kepler-811 b,Kepler-811,b,Transit,23.58461000,,,,630,0.02123,2013-10-28,2014-01-08,2013-10-28,0,0
25670,Kepler-811 b,Kepler-811,b,Transit,23.58447697,0.241,,,,0.02026,2016-05-06,2016-05,2016-05-10,0,0
25671,Kepler-811 b,Kepler-811,b,Transit,23.58447697,,,,635,0.02026,2014-11-21,2014-12-18,2014-11-21,0,0
25672,Kepler-812 b,Kepler-812,b,Transit,10.11716531,,,,1228,0.01863,2014-11-18,2014-12-04,2014-11-18,0,0
25673,Kepler-812 b,Kepler-812,b,Transit,10.11716840,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25674,Kepler-812 b,Kepler-812,b,Transit,10.11716840,,,,1163,0.01570,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25675,Kepler-812 b,Kepler-812,b,Transit,,0.270,,,,,2018-09-04,2018-10,2018-09-06,0,0
25676,Kepler-812 b,Kepler-812,b,Transit,10.11716531,,,,1228,0.01863,2014-11-21,2014-12-18,2014-11-21,0,0
25677,Kepler-812 b,Kepler-812,b,Transit,10.11715807,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25678,Kepler-812 b,Kepler-812,b,Transit,10.11716531,0.317,,,,0.01863,2016-05-06,2016-05,2016-05-10,0,0
25679,Kepler-812 b,Kepler-812,b,Transit,10.11712100,,,,1170,0.01789,2013-10-28,2014-01-08,2013-10-28,0,0
25680,Kepler-812 b,Kepler-812,b,Transit,10.11716531,,,,1228,0.01863,2015-08-25,2015-09-24,2015-08-25,0,0
25681,Kepler-812 b,Kepler-812,b,Transit,10.11712153,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25682,Kepler-813 b,Kepler-813,b,Transit,19.12947337,,,,698,0.02145,2014-11-21,2014-12-18,2014-11-21,0,0
25683,Kepler-813 b,Kepler-813,b,Transit,19.12947337,0.191,,,,0.02145,2016-05-06,2016-05,2016-05-10,0,0
25684,Kepler-813 b,Kepler-813,b,Transit,19.12949699,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25685,Kepler-813 b,Kepler-813,b,Transit,19.12947337,,,,698,0.02145,2015-08-25,2015-09-24,2015-08-25,0,0
25686,Kepler-813 b,Kepler-813,b,Transit,19.12947337,,,,698,0.02145,2014-11-18,2014-12-04,2014-11-18,0,0
25687,Kepler-813 b,Kepler-813,b,Transit,19.12962000,,,,692,0.02070,2013-10-28,2014-01-08,2013-10-28,0,0
25688,Kepler-813 b,Kepler-813,b,Transit,19.12950542,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25689,Kepler-813 b,Kepler-813,b,Transit,19.12947603,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25690,Kepler-813 b,Kepler-813,b,Transit,19.12947603,,,,817,0.02265,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25691,Kepler-814 b,Kepler-814,b,Transit,6.14698510,,,,1093,0.01582,2014-11-21,2014-12-18,2014-11-21,0,0
25692,Kepler-814 b,Kepler-814,b,Transit,6.14698510,0.189,,,,0.01582,2016-05-06,2016-05,2016-05-10,0,0
25693,Kepler-814 b,Kepler-814,b,Transit,6.14699560,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25694,Kepler-814 b,Kepler-814,b,Transit,,0.267,,,,,2018-09-04,2018-10,2018-09-06,0,0
25695,Kepler-814 b,Kepler-814,b,Transit,6.14699560,,,,1164,0.01445,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25696,Kepler-814 b,Kepler-814,b,Transit,6.14698510,,,,1093,0.01582,2014-11-18,2014-12-04,2014-11-18,0,0
25697,Kepler-814 b,Kepler-814,b,Transit,6.14691800,,,,1114,0.01417,2013-10-28,2014-01-08,2013-10-28,0,0
25698,Kepler-814 b,Kepler-814,b,Transit,6.14703115,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25699,Kepler-814 b,Kepler-814,b,Transit,6.14698510,,,,1093,0.01582,2015-08-25,2015-09-24,2015-08-25,0,0
25700,Kepler-815 b,Kepler-815,b,Transit,8.57503552,0.367,,,,0.01142,2016-05-06,2016-05,2016-05-10,0,0
25701,Kepler-815 b,Kepler-815,b,Transit,8.57438584,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25702,Kepler-815 b,Kepler-815,b,Transit,8.57503552,,,,1394,0.01142,2014-11-18,2014-12-04,2014-11-18,0,0
25703,Kepler-815 b,Kepler-815,b,Transit,8.57504983,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25704,Kepler-815 b,Kepler-815,b,Transit,8.57503552,,,,1394,0.01142,2014-11-21,2014-12-18,2014-11-21,0,0
25705,Kepler-815 b,Kepler-815,b,Transit,8.57503552,,,,1394,0.01142,2015-08-25,2015-09-24,2015-08-25,0,0
25706,Kepler-815 b,Kepler-815,b,Transit,8.57507000,,,,1230,0.01191,2013-10-28,2014-01-08,2013-10-28,0,0
25707,Kepler-815 b,Kepler-815,b,Transit,,0.395,,,,,2018-09-04,2018-10,2018-09-06,0,0
25708,Kepler-815 b,Kepler-815,b,Transit,8.57518039,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25709,Kepler-815 b,Kepler-815,b,Transit,8.57504983,,,,1374,0.01127,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25710,Kepler-816 b,Kepler-816,b,Transit,,0.832,,,,,2018-09-04,2018-10,2018-09-06,0,0
25711,Kepler-816 b,Kepler-816,b,Transit,10.50682565,,,,669,0.10997,2014-11-21,2014-12-18,2014-11-21,0,0
25712,Kepler-816 b,Kepler-816,b,Transit,10.50682978,,,,668,0.10549,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25713,Kepler-816 b,Kepler-816,b,Transit,10.50682565,,,,669,0.10997,2015-08-25,2015-09-24,2015-08-25,0,0
25714,Kepler-816 b,Kepler-816,b,Transit,10.50682828,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25715,Kepler-816 b,Kepler-816,b,Transit,10.50682570,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25716,Kepler-816 b,Kepler-816,b,Transit,10.50682565,0.914,,,,0.10997,2016-05-06,2016-05,2016-05-10,0,0
25717,Kepler-816 b,Kepler-816,b,Transit,10.50682978,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25718,Kepler-816 b,Kepler-816,b,Transit,10.50682565,,,,669,0.10997,2014-11-18,2014-12-04,2014-11-18,0,0
25719,Kepler-816 b,Kepler-816,b,Transit,10.50682200,,,,628,0.10040,2013-10-28,2014-01-08,2013-10-28,0,0
25720,Kepler-817 b,Kepler-817,b,Transit,3.99010399,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25721,Kepler-817 b,Kepler-817,b,Transit,3.99010623,,,,1125,0.08048,2014-11-18,2014-12-04,2014-11-18,0,0
25722,Kepler-817 b,Kepler-817,b,Transit,3.99010990,,,,969,0.07770,2013-10-28,2014-01-08,2013-10-28,0,0
25723,Kepler-817 b,Kepler-817,b,Transit,3.99010623,0.806,,,,0.08048,2016-05-06,2016-05,2016-05-10,0,0
25724,Kepler-817 b,Kepler-817,b,Transit,3.99010825,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25725,Kepler-817 b,Kepler-817,b,Transit,3.99010591,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25726,Kepler-817 b,Kepler-817,b,Transit,,0.801,,,,,2018-09-04,2018-10,2018-09-06,0,0
25727,Kepler-817 b,Kepler-817,b,Transit,3.99010591,,,,1124,0.07471,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25728,Kepler-817 b,Kepler-817,b,Transit,3.99010623,,,,1125,0.08048,2014-11-21,2014-12-18,2014-11-21,0,0
25729,Kepler-817 b,Kepler-817,b,Transit,3.99010623,,,,1125,0.08048,2015-08-25,2015-09-24,2015-08-25,0,0
25730,Kepler-818 b,Kepler-818,b,Transit,10.03540730,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25731,Kepler-818 b,Kepler-818,b,Transit,,0.413,,,,,2018-09-04,2018-10,2018-09-06,0,0
25732,Kepler-818 b,Kepler-818,b,Transit,10.03538581,0.456,,,,0.05075,2016-05-06,2016-05,2016-05-10,0,0
25733,Kepler-818 b,Kepler-818,b,Transit,10.03538181,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25734,Kepler-818 b,Kepler-818,b,Transit,10.03538181,,,,786,0.04857,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25735,Kepler-818 b,Kepler-818,b,Transit,10.03538581,,,,793,0.05075,2014-11-18,2014-12-04,2014-11-18,0,0
25736,Kepler-818 b,Kepler-818,b,Transit,10.03538976,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25737,Kepler-818 b,Kepler-818,b,Transit,10.03535500,,,,801,0.04820,2013-10-28,2014-01-08,2013-10-28,0,0
25738,Kepler-818 b,Kepler-818,b,Transit,10.03538581,,,,793,0.05075,2015-08-25,2015-09-24,2015-08-25,0,0
25739,Kepler-818 b,Kepler-818,b,Transit,10.03538581,,,,793,0.05075,2014-11-21,2014-12-18,2014-11-21,0,0
25740,Kepler-819 b,Kepler-819,b,Transit,33.19956480,,,,468,0.03083,2014-11-21,2014-12-18,2014-11-21,0,0
25741,Kepler-819 b,Kepler-819,b,Transit,,0.222,,,,,2018-09-04,2018-10,2018-09-06,0,0
25742,Kepler-819 b,Kepler-819,b,Transit,33.19956480,0.246,,,,0.03083,2016-05-06,2016-05,2016-05-10,0,0
25743,Kepler-819 b,Kepler-819,b,Transit,33.19963550,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25744,Kepler-819 b,Kepler-819,b,Transit,33.19956480,,,,468,0.03083,2015-08-25,2015-09-24,2015-08-25,0,0
25745,Kepler-819 b,Kepler-819,b,Transit,33.19956480,,,,468,0.03083,2014-11-18,2014-12-04,2014-11-18,0,0
25746,Kepler-819 b,Kepler-819,b,Transit,33.19958222,,,,,,2019-04-16,2019-03,2019-04-18,0,0
25747,Kepler-819 b,Kepler-819,b,Transit,33.19940000,,,,464,0.03510,2013-10-28,2014-01-08,2013-10-28,0,0
25748,Kepler-819 b,Kepler-819,b,Transit,33.19949014,,,,,,2016-07-26,2016-07,2016-07-28,0,0
25749,Kepler-819 b,Kepler-819,b,Transit,33.19963550,,,,485,0.02961,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25750,Kepler-82 b,Kepler-82,b,Transit,26.44435456,,,,588,0.04642,2014-11-18,2014-12-04,2014-11-18,0,0
25751,Kepler-82 b,Kepler-82,b,Transit,26.44000000,0.363,0.03823,0.98000,,0.04159,2019-07-19,2019-08,2019-07-25,0,0
25752,Kepler-82 b,Kepler-82,b,Transit,26.44435456,,,,588,0.04642,2015-08-25,2015-09-24,2015-08-25,0,0
25753,Kepler-82 b,Kepler-82,b,Transit,26.44440590,,,,,,2019-07-19,2016-07,2016-07-28,0,0
25754,Kepler-82 b,Kepler-82,b,Transit,26.44439337,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25755,Kepler-82 b,Kepler-82,b,Transit,26.44400000,0.352,0.16000,,,,2019-07-19,2014-05,2014-05-28,0,0
25756,Kepler-82 b,Kepler-82,b,Transit,26.44400000,0.357,,,,,2019-07-19,2013-10,2014-05-14,0,0
25757,Kepler-82 b,Kepler-82,b,Transit,26.44288000,,,,581,0.04040,2013-10-28,2014-01-08,2013-10-28,0,0
25758,Kepler-82 b,Kepler-82,b,Transit,,0.320,,,,,2019-07-19,2018-10,2018-09-06,0,0
25759,Kepler-82 b,Kepler-82,b,Transit,26.44439337,,,,562,0.03851,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25760,Kepler-82 b,Kepler-82,b,Transit,26.44435456,,,,588,0.04642,2014-11-21,2014-12-18,2014-11-21,0,0
25761,Kepler-82 b,Kepler-82,b,Transit,26.44435456,0.416,,,,0.04642,2019-07-19,2016-05,2016-05-10,0,0
25762,Kepler-82 c,Kepler-82,c,Transit,51.53998542,,,,471,0.06028,2014-11-18,2014-12-04,2014-11-18,0,0
25763,Kepler-82 c,Kepler-82,c,Transit,51.53500000,0.471,0.05800,,,,2019-07-19,2014-05,2014-05-28,0,0
25764,Kepler-82 c,Kepler-82,c,Transit,,0.452,,,,,2019-07-19,2018-10,2018-09-06,0,0
25765,Kepler-82 c,Kepler-82,c,Transit,51.53997972,,,,450,0.05435,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25766,Kepler-82 c,Kepler-82,c,Transit,51.53998542,0.542,,,,0.06028,2019-07-19,2016-05,2016-05-10,0,0
25767,Kepler-82 c,Kepler-82,c,Transit,51.53998542,,,,471,0.06028,2014-11-21,2014-12-18,2014-11-21,0,0
25768,Kepler-82 c,Kepler-82,c,Transit,51.53005000,,,,464,0.05404,2013-10-28,2014-01-08,2013-10-28,0,0
25769,Kepler-82 c,Kepler-82,c,Transit,51.53868261,,,,,,2019-07-19,2016-07,2016-07-28,0,0
25770,Kepler-82 c,Kepler-82,c,Transit,51.53997972,,,,,,2018-09-25,2018-08-16,2018-09-25,0,0
25771,Kepler-82 c,Kepler-82,c,Transit,51.53998542,,,,471,0.06028,2015-08-25,2015-09-24,2015-08-25,0,0
25772,Kepler-82 c,Kepler-82,c,Transit,51.54000000,0.476,0.04373,0.49400,,0.05453,2019-07-19,2019-08,2019-07-25,0,0
25773,Kepler-82 c,Kepler-82,c,Transit,51.53800000,0.477,,,,,2019-07-19,2013-10,2014-05-14,0,0
25774,Kepler-82 d,Kepler-82,d,Transit,2.38295219,,,,1313,0.01748,2014-11-18,2014-12-04,2014-11-18,0,0
25775,Kepler-82 d,Kepler-82,d,Transit,,0.153,,,,,2018-09-04,2018-10,2018-09-06,0,0
25776,Kepler-82 d,Kepler-82,d,Transit,2.38295159,,,,1253,0.01837,2017-05-08,2017-08-31 00:00,2017-05-08,0,0
25777,Kepler-82 d,Kepler-82,d,Transit,2.38295219,0.154,,,,0.01748,2016-05-06,2016-05,2016-05-10,0,0
25778,Kepler-82 d,Kepler-82,d,Transit,2.38295219,,,,1313,0.01748,2015-08-25,2015-09-24,2015-08-25,0,0
25779,Kepler-82 d,Kepler-82,d,Transit,2.38296100,0.158,,,,,2014-05-14,2014-03,2014-05-14,0,0
25780,Kepler-82 d,Kepler-82,d,Transit,2.38295219,,,,1313,0.01748,2014-11-21,2014-12-18,2014-11-21,0,0
